,Year,DataNeeded,BloodinHand (ref. priority extraction sheet for location of sample) ,,Metal,ColorCombo,Sex,DateLastCaptured,Status,Location,Age,ColorCrest,ColorProximalLowerMmandible,BloodTaken,FeathersTaken,Mass,Tarsus,Wing,RFID,,,,,,,
172,2023,,,,2691-21861,CBS,,5/26/2023,P,F6 (GY),ASY,3,3,Y,,17.4,22.5,73,3B00188DE0,,,,,,,
173,2023,,,,2711-56888,GYW,M,5/26/2023,R,F7 (GG),-,-,-,-,,-,-,-,-,,,,,,,
174,2023,,,,3011-89268,GRG,,5/30/2023,N,NB2,HY,2,1,Y,,17.5,19.9,72,3B00183666,,,,,,,
175,2023,,,,3011-89270,GRS,F,5/30/2023,N,NB14,AHY,2,2,Y,,17.9,19.4,74,3B00194A2A,,,,,,,
176,2023,,,,3011-89271,GRN,,5/30/2023,N,NB49,ASY,3,2,Y,,19.9,20.9,76,3B0018929D,,,,,,,
177,2023,,,,2711-56862,SOR,,5/30/2023,R,NB53,ASY,3,2,-,,-,-,-,-,,,,,,,
178,2023,,,,3011-89265,GBO,,5/31/2023,R,NB71,AHY,2,2,-,,-,-,-,-,,,,,,,
179,2023,,,,3011-89272,GLB,,5/31/2023,N,NB74,AHY,2-Jan,2,Y,,15.4,19.2,70,3B0018BBB7,,,,,,,
180,2023,,,,3011-89273,GLL,M,5/31/2023,N,NB96,Nestling,-,-,Y,,19.4,20.5,-,3B0019B690,,,,,,,
181,2023,,,,3011-89274,GLW,,5/31/2023,N,NB96,Nestling,-,-,Y,,18.4,19.7,-,3B00193BE6,,,,,,,
182,2023,,,,3011-89275,GLG,F,5/31/2023,N,NB96,Nestling,-,-,Y,,17.4,19.8,-,3B004C6C6E,,,,,,,
183,2023,,,,3011-89276,GWW,,5/31/2023,N,NB96,Nestling,-,-,Y,,15.8,18.7,-,3B0049B0CF,,,,,,,
184,2023,,,,3011-89277,GWG,,5/31/2023,N,NB96,Nestling,-,-,Y,,16.2,18.5,-,3B0019325D,,,,,,,
185,2023,,,,3011-89278,GWT,,6/1/2023,N,F-GG,HY,1,1,Y,,19.1,20.9,72,3B00482ECA,,,,,,,
186,2023,,,,3011-89279,GWO,,6/5/2023,N,NB53,Nestling,-,-,Y,,19.4,20.2,-,3B0018D0BA,,,,,,,
187,2023,,,,3011-89280,GWN,,6/5/2023,N,NB53,Nestling,-,-,Y,,17.2,20.4,-,3B00186C82,,,,,,,
188,2023,,,,3011-89281,GGB,,6/5/2023,N,NB53,Nestling,-,-,Y,,15.3,18.5,-,3B00187262,,,,,,,
189,2023,,,,3011-89282,GGG,,6/5/2023,N,NB53,Nestling,-,-,Y,,16.6,20.4,-,3B00184CE3,,,,,,,
190,2023,,,,3011-89283,GGS,,6/5/2023,N,NB53,Nestling,-,-,Y,,17.5,21.5,-,3B00188565,,,,,,,
191,2023,,,,3011-89284,GTR,F,6/5/2023,N,NB50,Nestling,-,-,Y,,16.6,20.4,-,3B00188B4E,,,,,,,
192,2023,,,,3011-89285,GTL,,6/5/2023,N,NB50,Nestling,-,-,Y,,16.7,19.8,-,3B00189496,,,,,,,
193,2023,,,,3011-89286,GTW,,6/5/2023,N,NB50,Nestling,-,-,-,,-,-,-,3B00191789,,,,,,,
194,2023,,,,3011-89287,CTW,,6/5/2023,N,NB50,Nestling,-,-,Y,,19.2,20.8,-,3B00183916,,,,,,,
195,2023,,,,3011-89288,CBG,M,6/5/2023,N,NB49,Nestling,-,-,Y,,17.4,19,-,3B00184891,,,,,,,
196,2023,,,,3011-89289,CLW,M,6/5/2023,N,NB49,Nestling,-,-,Y,,19.5,20.7,-,3B00483E52,,,,,,,
197,2023,,,,3011-89290,CLG,,6/5/2023,N,NB49,Nestling,-,-,Y,,19.1,21.2,-,3B00185E1E,,,,,,,
198,2023,,,,3011-89291,CLS,M,6/5/2023,N,NB49,Nestling,-,-,Y,,18.1,21.1,-,3B0018B9D0,,,,,,,
199,2023,,,,3011-89292,CGY,M,6/5/2023,N,NB42,Nestling,-,-,Y,,18.3,20.1,-,3B0018D03C,,,,,,,
200,2023,,,,3011-89293,CGW,M,6/5/2023,N,NB42,Nestling,-,-,Y,,17.7,20.9,-,3B0018E76A,,,,,,,
201,2023,,,,3011-89294,CGS,M,6/5/2023,N,NB42,Nestling,-,-,Y,,17.8,20.5,-,3B0018C5DF,,,,,,,
202,2023,,,,3011-89295,CNT,M,6/5/2023,N,NB42,Nestling,-,-,Y,,17.7,20.4,-,3B0018FC07,,,,,,,
203,2023,,,,3011-89296,SBB,M,6/6/2023,N,NB30,Nestling,-,-,Y,,17.4,20.6,-,3B001925DB,,,,,,,
204,2023,,,,3011-89297,SBR,F,6/6/2023,N,NB30,Nestling,-,-,Y,,16.1,20.6,-,3B0018AC00,,,,,,,
205,2023,,,,3011-89300,SBL,,6/6/2023,N,NB30,Nestling,-,-,Y,,16.5,20.5,-,3B0018FFDD,,,,,,,
206,2023,,,,3011-89301,SBY,,6/6/2023,N,NB30,Nestling,-,-,Y,,16.7,20.7,-,3B0019063D,,,,,,,
207,2023,,,,3011-89302,SBW,,6/6/2023,N,NB71,Nestling,-,-,Y,,18.5,20.8,-,3B004B2096,,,,,,,
208,2023,,,,3011-89303,SBT,,6/6/2023,N,NB71,Nestling,-,-,Y,,16.9,19.6,-,3B00182690,,,,,,,
209,2023,,,,3011-89304,SBO,,6/6/2023,N,NB71,Nestling,-,-,Y,,16.2,19.6,-,3B0018790E,,,,,,,
210,2023,,,,3011-89305,SBS,,6/6/2023,N,NB71,Nestling,-,-,Y,,15.6,19.9,-,3B00182483,,,,,,,
211,2023,,,,3011-89306,SBN,F,6/6/2023,N,NB71,Nestling,-,-,Y,,16.2,19.7,-,3B0019B2DF,,,,,,,
212,2023,,,,3011-89307,SRB,,6/6/2023,N,NB74,Nestling,-,-,Y,,13.8,19.6,-,3B00184C16,,,,,,,
213,2023,,,,3011-89308,SRR,,6/6/2023,N,NB74,Nestling,-,-,Y,,12.3,18.5,-,3B00192053,,,,,,,
214,2023,,,,3011-89309,SRS,,6/6/2023,N,NB74,Nestling,-,-,Y,,14.2,19.3,-,3B00185D61,,,,,,,
215,2023,,,,3011-89310,SRT,,6/6/2023,N,NB74,Nestling,-,-,Y,,14.3,19.5,-,3B00181A03,,,,,,,
216,2023,,,,3011-89311,SRO,M,6/6/2023,N,NB74,Nestling,-,-,Y,,14.9,18.9,-,3B001860B8,,,,,,,
217,2023,,,,3011-89312,SRN,,6/7/2023,N,NB14,Nestling,-,-,Y,,15,18.7,-,3B00190F23,,,,,,,
218,2023,,,,3011-89313,SLL,,6/7/2023,N,NB14,Nestling,-,-,Y,,14.7,19,-,3B0048B55E,,,,,,,
219,2023,,,,3011-89315,SYB,,6/7/2023,N,NB14,Nestling,-,-,Y,,16.4,19.8,-,3B00186857,,,,,,,
220,2023,,,,3011-89316,SLS,,6/7/2023,N,NB14,Nestling,-,-,Y,,14.9,18.8,-,3B004D1FA5,,,,,,,
221,2023,,,,3011-89317,SLN,,6/7/2023,N,NB14,Nestling,-,-,Y,,12.7,16.4,-,3B00182082,,,,,,,
222,2023,,,,3011-89318,PBB,M,6/7/2023,N,NB18,Nestling,-,-,Y,Y,19.9,20.3,-,01103FE44F,,,,,,,
223,2023,,,,3011-89319,PBR,,6/7/2023,N,NB18,Nestling,-,-,Y,,19.7,20.3,-,01103FE553,,,,,,,
224,2023,,,,3011-89320,PBL,,6/7/2023,N,NB18,Nestling,-,-,Y,,19.8,20.7,-,01103FDB76,,,,,,,
225,2023,,,,3011-89321,PBY,,6/7/2023,N,NB18,Nestling,-,-,Y,,18.3,19.1,-,01103FD7C7,,,,,,,
226,2023,,,,3011-89322,PBW,,6/7/2023,N,NB18,Nestling,-,-,Y,,18.7,20.2,-,01103FE6AC,,,,,,,
227,2023,,,,2441-02106,RBB,,6/9/2023,R,NB26,ASY,3,3,-,,19.7,-,-,-,,,,,,,
228,2023,,,,3011-89323,PBT,,6/9/2023,N,NB6,AHY,2,2,Y,,18.3,20,70.1,01103FE244,,,,,,,
229,2023,,,,3011-89324,PBO,,6/9/2023,N,NB6,ASY,3,3,Y,,20.7,22.5,77,01103FDE0A,,,,,,,
230,2023,,,,3011-89325,PBS,,6/12/2023,N,NB52,ASY,3,3,Y,,18.7,22,71,01103FDFF0,,,,,,,
231,2023,,,,3011-89326,PBN,,6/12/2023,N,NB58,AHY,2,1,Y,,16,20.1,73,01103FE1FB,,,,,,,
232,2023,,,,3011-89327,PRB,,6/14/2023,N,F6,HY,1,1,Y,,18.2,22.3,77,01103FE3EF,,,,,,,
233,2023,,,,2711-56781,SST,,6/14/2023,R,F101,-,-,-,-,,-,-,-,01103FD874,,,,,,,
234,2023,,,,3011-89328,PRR,,6/14/2023,N,F4,HY,1,1,Y,,16.3,20.2,81,01103FE19B,,,,,,,
235,2023,,,,2691-21812,CNL,,6/14/2023,R,F6,AHY,2,2,Y,,17,19.8,80,3B00181942,,,,,,,
236,2023,,,,3011-89266,GRR,,6/14/2023,R,F101,HY,-,-,-,,-,-,-,- ,,,,,,,
237,2023,,,,3011-89329,PRL,,6/14/2023,N,F6,HY,1,1,Y,,17.9,19.2,70,01103FD8F8,,,,,,,
238,2023,,,,3011-89330,PRY,,6/16/2023,N,NB26,Nestling,-,-,Y,,14.6,19,-,01103FE359,,,,,,,
239,2023,,,,3011-89331,PRW,,6/16/2023,N,NB26,Nestling,-,-,Y,,15.3,18.8,-,01103FD964,,,,,,,
240,2023,,,,3011-89332,PRT,,6/16/2023,N,NB26,Nestling,-,-,Y,,16.8,20.3,-,01103FE778,,,,,,,
241,2023,,,,3011-89333,PRO,,6/16/2023,N,NB26,Nestling,-,-,Y,,15,18.9,-,01103FDDF2,,,,,,,
242,2023,,,,3011-89334,PRS,,6/16/2023,N,NB26,Nestling,-,-,Y,,14.7,19.8,-,01103FD9CB,,,,,,,
243,2023,,,,3011-89335,PRN,,6/16/2023,N,NB58,Nestling,-,-,Y,,12.2,18.9,-,01103FDDCD,,,,,,,
244,2023,,,,3011-89336,PLB,,6/16/2023,N,NB58,Nestling,-,-,Y,,12.1,19.4,-,01103FE19A,,,,,,,
245,2023,,,,3011-89337,PLR,,6/16/2023,N,NB58,Nestling,-,-,Y,,10.2,19,-,01103FE61E,,,,,,,
246,2023,,,,3011-89338,PLL,,6/16/2023,N,NB52,Nestling,-,-,Y,,17.5,20,-,01103FDC4E,,,,,,,
247,2023,,,,3011-89339,PLY,,6/16/2023,N,NB52,Nestling,-,-,Y,,16.9,20.3,-,01103FE581,,,,,,,
248,2023,,,,3011-89340,PLW,,6/16/2023,N,NB52,Nestling,-,-,Y,,16.6,19.8,-,01103FDC8D,,,,,,,
249,2023,,,,3011-89341,PLT,,6/16/2023,N,NB52,Nestling,-,-,Y,,15.8,20.5,-,01103FE43C,,,,,,,
250,2023,,,,3011-89342,PLO,,6/16/2023,N,NB52,Nestling,-,-,Y,,17.4,20.5,-,01103FE138,,,,,,,
251,2023,,,,3011-89343,PLS,M,6/19/2023,N,NB6,Nestling,-,-,Y,,17.8,20.8,-,01103FE2F4,,,,,,,
252,2023,,,,3011-89344,PLN,,6/19/2023,N,NB6,Nestling,-,-,Y,,16.2,19.8,-,01103FE259,,,,,,,
253,2023,,,,3011-89345,PYB,,6/19/2023,N,NB6,Nestling,-,-,Y,,17.1,20.7,-,01103FD9B8,,,,,,,
254,2023,,,,3011-89346,PYR,,6/19/2023,N,F2,HY,1,1,Y,,16.4,19.4,71,01103FDAF0,,,,,,,
255,2023,,,,3011-89347,PYL+,,6/19/2023,N,F2,ASY,3,3,Y,,19.7,20.8,75,01103FDD69,,,,,,,
256,2023,,,,3011-89348,PYY,,6/19/2023,N,F1,HY,1,1,Y,,18.7,21.6,75,01103FE361,,,,,,,
257,2023,,,,3011-89349,PYW,,6/19/2023,N,F1,HY,1,1,Y,,19.2,20.5,77,01103FDEC9,,,,,,,
258,2023,,,,3011-89328,PRR,,6/19/2023,R,F4,-,-,-,-,,-,-,-,-,,,,,,,
259,2023,,,,2711-56888,GDW,M,6/19/2023,R,F7,-,-,-,-,,-,-,-,-,,,,,,,
260,2023,,,,3011-89350,PYT,,6/19/2023,N,F2,HY,1,1,Y,,16.8,20.5,72,01103FE628,,,,,,,
261,2023,,,,3011-89351,PYO,,6/19/2023,N,F2,HY,2,1,Y,,19.6,21,76.5,01103FD7AE,,,,,,,
262,2023,,,,3011-89346,PYR,,6/26/2023,R,FE,HY,1,1,-,,-,-,-,-,,,,,,,
263,2023,,,,3011-89352,PYS,,6/26/2023,N,FC,HY,1,1,Y,,17.7,21.7,72,01103FD9D0,,,,,,,
264,2023,,,,3011-89353,PYN,,6/26/2023,N,FB,HY,1,1,Y,,17.2,21.8,72.5,01103FD86E,,,,,,,
265,2023,,,,2711-56781,SST,,6/26/2023,R,FD,AHY,3,-,-,,-,-,-,-,,,,,,,
266,2023,,,,3011-89354,PWB,,6/28/2023,N,FG,HY,1,1,Y,,15.7,21.1,71,01103FE63F,,,,,,,
267,2023,,,,3011-89355,PWR,,6/28/2023,N,FE,AHY,3,2,Y,,19.15,20.9,75,01103FE094,,,,,,,
268,2023,,,,3011-89356,PWL,,6/28/2023,N,FI,AHY,3,2,Y,,18.7,20.6,76,01103FDA2E,,,,,,,
269,2023,,,,2691-21869,CRL,,6/30/2023,R,FH,AHY,3,2,,,-,-,71,-,,,,,,,
270,2023,,,,3011-89373,PWY,,6/30/2023,N,FU,AHY,3,2,Y,,17.7,19.6,75,01103FDFF1,,,,,,,
271,2023,,,,2711-56888,GYW,M,6/30/2023,R,FL,ASY,3,3,Y,,20.4,20.7,72,01103FB6DC,,,,,,,
272,2023,,,,3011-89374,PWW,,6/30/2023,N,FI,HY,1,1,Y,,18.2,20.4,71.1,01103FD952,,,,,,,
273,2023,,,,3011-89270,GRS,F,6/30/2023,R,FK,-,-,-,-,,-,-,-,-,,,,,,,
274,2023,,,,2711-56781,SST,,6/30/2023,R,FK,ASY,3,3,-,,19.3,20.6,77.5,-,,,,,,,
275,2023,,,,3011-89357,PNN,,6/30/2023,N,FM,HY,1,1,Y,,16,19.4,73.1,01103FE019,,,,,,,
276,2023,,,,3011-89358,PNS,,6/30/2023,N,FI,HY,1,1,Y,,18.3,19.7,79,01103F8AE9,,,,,,,
277,2023,,,,3011-89359,PNO,,6/30/2023,N,FK,HY,1,1,Y,,16.9,19.4,78,01103FE75C,,,,,,,
278,2023,,,,3011-89375,PWT,,7/3/2023,N,FH,HY,1,1,Y,,16.4,19.9,71.3,01103FE6B6,,,,,,,
279,2023,,,,2711-56888,GYW,M,7/3/2023,R,FM,- ,-,-,Y,,-,-,-,-,,,,,,,
280,2023,,,,3011-89376,PWO,,7/3/2023,N,FO,HY,1,1,Y,,17.4,20.7,75,01103FE152,,,,,,,
281,2023,,,,3011-89377,PWS,,7/3/2023,N,FL,HY,1,1,Y,,16.2,20,70,01103FD947,,,,,,,
282,2023,,,,3011-89378,PWN,,7/3/2023,N,FL,HY,1,1,Y,,18.8,20.1,79,01103FD9ED,,,,,,,
283,2023,,,,2691-21867,CBW,,7/4/2023,P,FF,AHY,2,2,Y,,18.7,22.8,80,3B00187000,,,,,,,
284,2023,,,,3011-89379,PNW,,7/4/2023,N,FE,HY,1,1,Y,,16.3,20,74.9,01103FD948,,,,,,,
285,2023,,,,3011-89363,PNT,,7/4/2023,N,FE,HY,2,1,Y,,17.4,19.2,71.4,01103FE3A5,,,,,,,
286,2023,,,,3011-89360,PNY,,7/4/2023,N,FC,HY,1,1,Y,,16.4,21.2,73,01103FDDC0,,,,,,,
287,2023,,,,3011-89361,PTB,,7/4/2023,N,FC,HY,1 (3),1,Y,,19.2,19.7,75,01103FD7C4,,,,,,,
288,2023,,,,2691-21985,GTY,M,7/4/2023,IA,FE,HY,1,1,-,,18.3,20.5,78.1,3B00193C2B,,,,,,,
289,2023,,,,3011-89362,PTR,,7/4/2023,N,FB,AHY,2,2,Y,,20.7,20.4,74,01103FD80D,,,,,,,
290,2023,,,,3011-89364,PBB,,7/4/2023,N,FK,HY,1,1,-,,-,19.6,73,01103FE1D6,,,,,,,
291,2023,,,,3011-89354,PBW,,7/4/2023,P,FG,HY,1,1,-,,16.3,19.6,71.5,01103FE6AC,,,,,,,
292,2023,,,,3011-89386,PTY,,7/6/2023,N,FF,AHY,2,2,Y,,18.3,20.2,75,01103FE151,,,,,,,
293,2023,,,,3011-89387,POB,,7/6/2023,N,FF,ASY,3,2,Y,,19.9,20.9,74.2,01103FE59D,,,,,,,
294,2023,,,,3011-89389,PTW,,7/7/2023,N,FH,AHY,3,2,Y,,18.5,21.8,73,01103FE0AF,,,,,,,
295,2023,,,,3011-89233,GYO,M,7/10/2023,P,FM,HY,1,1,Y,,17.4,21.3,77.1,3B00188DDA,,,,,,,
296,2023,,,,3011-89366,PNL,,7/10/2023,N,FP,HY,2,1,Y,,16.8,20.1,71,01103FD98F,,,,,,,
297,2023,,,,2441-60948,SYW,,7/10/2023,P,FR,AHY,2,1,Y,,18.8,20.1,77,01103FA1F9,,,,,,,
298,2023,,,,3011-89371,PNR,,7/10/2023,N,FQ,HY,1,1,Y,,17.2,19.4,72,01103FDFF4,,,,,,,
299,2023,,,,3011-89388,RWL,,7/10/2023,N,FI,HY,1,1,Y,,20,17.5,75,3B0018BBFA,,,,,,,
300,2023,,,,3011-89217,GOY,F,7/10/2023,P,FC,HY,1,1,-,,16.4,19.5,71,3B0018F987,,,,,,,
301,2023,,,,3011-89390,RNL,,7/10/2023,N,FK,HY,1,1,Y,,19.2,20.2,75.5,3B0018EB55,,,,,,,
302,2023,,,,3011-89365,RNN,,7/19/2023,N,FH,HY,1,1,Y,,15.6,19.6,71.8,3B0018BF15,,,,,,,
303,2023,,,,3011-89367,RNS,,7/19/2023,N,FB,HY,1 (2),1,Y,,18.2,20.2,70.1,3B0019084F,,,,,,,
304,2023,,,,2691-21880,CTS,F,7/19/2023,P,FG,AHY,2,2,Y,,16.6,19.7,73,3B001840DE,,,,,,,
305,2023,,,,3011-89368,RBB,,7/29/2023,N,FC,HY,1,1,Y,,18.9,19.8,77,3B0018FFDF,,,,,,,
306,2023,,,,3011-89391,RBR,,7/29/2023,N,FI,HY,1,1,Y,,18.4,21.2,76,3B0018BE3B,,,,,,,
307,2023,,,,3011-89392,RBW,,7/29/2023,N,FJ,HY,1,1,Y,,18.5,20.8,78,3B001936F6,,,,,,,
308,2023,,,,3011-89369,RBL,,7/29/2023,N,FB,HY,1,1,Y,,-,18.9,72,3B0018960C,,,,,,,
309,2023,,,,3011-89370,RBY,M,7/29/2023,N,FB,HY,1,1,Y,,18.9,21.7,78,3B001916B8,,,,,,,
310,2023,,,,3011-89346,PYR,,7/29/2023,P,FE,HY,2,1,-,,19.9,22.1,79,01103FD9B8,,,,,,,
311,2023,,,,3011-89393,RBT,M,7/29/2023,N,FC,AHY,3,2,Y,,19.4,20.8,76,3B004C93C0,,,,,,,
312,2023,,,,3011-89343,PLS,M,9/10/2023,P,FE,HY,2,1,-,,20.5,21.5,79,01103FE2F4,,,,,,,
313,2023,,,,3011-89395,RRY,,9/10/2023,N,FA,HY,1,1,Y,,17.8,21.5,74.5,3B00181EC1,,,,,,,
314,2023,,,,3011-89396,RRW,,9/10/2023,N,FI,HY,2,1,Y,,17.2,21.2,74,3B00183788,,,,,,,
315,2023,,,,3011-89345,PYB,,9/10/2023,P,FE,HY,2,1,Y,,19.4,24.2,75,01103FD9B8,,,,,,,
316,2023,,,,3011-89394,RRR,,9/10/2023,N,FA,HY,2,1,Y,,18.9,20.5,73.5,3B001923F9,,,,,,,
317,2023,,,,2711-56888,GDW,M,9/17/2023,P,FM,-,3,2,-,,20.3,23,76,01103FB6DC,,,,,,,
318,2023,,,,3011-89257,GLS,M,9/17/2023,IA,FM,HY,2,1,-,,19.8,22.2,72,3B00192D13,,,,,,,
319,2023,,,,3011-89338,PLL,,9/17/2023,IA,FO,HY,2,-,-,,25.1,20.5,71,01103FDC4E,,,,,,,
320,2023,,,,3011-89399,RTB,M,9/17/2023,N,FS,-,-,-,Y,,19.9,20.5,75.5,3B00194B02,,,,,,,
321,2023,,,,3011-89398,RBO,,9/17/2023,N,FU,AHY,3,2,Y,,20.2,21.3,75.5,3B0018EB57,,,,,,,
322,2023,,,,3011-89339,PLY,,9/17/2023,IA,FO,HY,2,1,Y,,17.3,20.7,77,01103FE581,,,,,,,
323,2023,,,,3011-89259,GNR,,9/17/2023,IA,FL,HY,2,2,Y,,18.9,20.9,72.5,3B00190C0A,,,,,,,
324,2023,,,,3011-89315,SYB,,9/17/2023,IA,FL,HY,2,2,Y,,19.4,20,79.5,3B00186857,,,,,,,
325,2023,,,,3011-89397,RBS,,9/17/2023,N,FQ,AHY?,3,2,Y,,25.5,20.9,73,3B0018BF09,,,,,,,
326,2023,,,,2691-21957,WRT,M,9/17/2023,IA,FS,HY,2,2,Y,,19.6,20,78,3B001820DB,,,,,,,
327,2023,,,,3011-89400,RBN,,9/24/2023,N,FB,HY,2,1,Y,,17.8,19.8,74,3B004937B6,,,,,,,
328,2023,,,,3011-89507,RRB,,9/24/2023,N,FF,-,2,2,N,,18,21,72,3B0018D1AF,,,,,,,
329,2023,,,,3011-89502,RRS,,9/24/2023,N,FA,HY,2,1,Y,,16.8,19.1,71.5,3B00185AC6,,,,,,,
226,2023,,,,3011-89322,PBW,,10/1/2023,IA,FQ,HY,-,1,N,,19,20.5,71,01103FE6AC,,,,,,,
108,2023,,,,2691-21998,GNS,M,10/1/2023,IA,FQ,HY,3,2,N,,-,-,-,3B0018F6E6,,,,,,,
222,2023,,,,3011-89318,PBB,M,10/1/2023,IA,FP,HY,2,1,N,,20.3,20.1,77,01103FE44F,,,,,,,
333,2023,,,,3011-89599,RRT,,10/8/2023,N,FJ,AHY,3,2,Y,,18,20,80,3B00190106,,,,,,,
335,2023,,,,3011-89505,RYY,,10/22/2023,N,FU,HY,1,1,Y,,17.8,19,74.5,3B0018B6B9,,,,,,,
334,2023,,,,3011-89506,RLR,,10/29/2023,N,FB,HY,2,1,Y,,15.5,19.5,72,3B00182E2D,,,,,,,
336,2023,,,,3011-89503,RRN,M,10/22/2023,N,FU,AHY,3,2,Y,,18.4,20.3,79,3B00190598,,,,,,,
63,2023,,,,2691-21960,WRY,,10/22/2023,IA,FQ,HY,2,1,N,,17.5,20.2,76.5,3B0018B76E,,,,,,,
338,2023,,,,3011-89598,RRP,,10/22/2023,N,FQ,ASY,3,3,Y,,18.5,21,76,3B001A2826,,,,,,,
339,2023,,,,3011-89504,RSR,,10/22/2023,N,FN,HY,2,1,Y,,17.8,20.2,76.5,3B00498E11,,,,,,,
1,2024,,FALSE,,3011-89519,RNS,,3/24/2024,N,NB15B,-,2,-,-,,-,-,-,3B0018C94C,,,,,,,
3,2024,,TRUE,,3011-89521,RRL,,4/7/2024,N,NB13,Nestling,-,-,Y,,22.1,19.6,-,3B00193E27,,,,,,,
4,2024,,TRUE,,3011-89522,RRT,,4/7/2024,N,NB19,Nestling,-,-,Y,,16.8,18.6,-,3B0049C49C,,,,,,,
5,2024,,TRUE,,3011-89523,RRO,M,4/7/2024,N,NB19,Nestling,-,-,Y,,17.2,19.8,-,3B0018D998,,,,,,,
6,2024,,TRUE,,3011-89525,RRN,,4/7/2024,N,NB19,Nestling,-,-,Y,,16,18.7,-,3B0018C968,,,,,,,
7,2024,,TRUE,,3011-89318,PBB,M,4/7/2024,IA,NB16A,AHY,2,3,Y,,19.5,20.3,75,01103FE44F,,,,,,,
8,2024,,TRUE,,3011-89526,RLB,F,4/7/2024,N,NB15C,HY,1,1,Y,,17.3,18.7,66,3B001945B9,,,,,,,
RLB,2024,,TRUE,,3011-89527,,,4/10/2024,N,NB16B,AHY,1,2,Y,,21.9,20.2,71,3B004CE5B6,,,,,,,
10,2024,,TRUE,,3011-89528,RYB,,4/10/2024,N,NB16A,Nestling,-,-,Y,,20.4,17.6,-,3B0018B82B,,,,,,,
11,2024,,TRUE,,3011-89529,RYR,,4/10/2024,N,NB16A,Nestling,-,-,Y,,16,19.9,-,3B0018B253,,,,,,,
12,2024,,TRUE,,3011-89530,RYL,,4/10/2024,N,NB16A,Nestling,-,-,Y,,16.1,19.3,-,3B00185B92,,,,,,,
13,2024,,TRUE,,3011-89531,RYY,,4/10/2024,N,NB16A,Nestling,-,-,Y,,15.9,18.8,-,3B0018DC30,,,,,,,
14,2024,,TRUE,,3011-89532,RYW,,4/10/2024,N,NB16A,Nestling,-,-,Y,,15.6,19.2,-,3B0018D167,,,,,,,
15,2024,,TRUE,,3011-89533,RYT,,4/10/2024,N,NB16A,Nestling,-,-,Y,,16.6,19.8,-,3B00193BC7,,,,,,,
16,2024,,TRUE,,3011-89534,RYO,,4/10/2024,N,NB16A,Nestling,-,-,Y,,15.6,16.6,-,3B00193544,,,,,,,
17,2024,,TRUE,,3011-89535,RYS,,4/10/2024,N,NB19,Nestling,-,-,Y,,18.3,18.6,-,3B00190792,,,,,,,
18,2024,,TRUE,,3011-89536,RYN,,4/10/2024,N,NB19,Nestling,-,-,Y,,20,21.8,-,3B00192D9C,,,,,,,
19,2024,,TRUE,,3011-89537,RWB,,4/10/2024,N,NB19,Nestling,-,-,Y,,18,18.6,-,3B00192975,,,,,,,
20,2024,,TRUE,,3011-89542,RWR,,4/10/2024,N,NB19,Nestling,-,-,Y,,19,20.5,-,3B00183B3C,,,,,,,
21,2024,,TRUE,,3011-89538,RWY,,4/10/2024,N,NB03 ,Nestling,-,-,Y,,17,18.5,-,3B0018771D,,,,,,,
22,2024,,TRUE,,3011-89539,RWW,,4/10/2024,N,NB03 ,Nestling,-,-,Y,,19.2,20.2,-,3B00183443,,,,,,,
23,2024,,TRUE,,3011-89540,RWT,,4/10/2024,N,NB03 ,Nestling,-,-,Y,,17.4,19.4,-,3B0018CF4D,,,,,,,
24,2024,,FALSE,,3011-89541,RWS,,4/10/2024,N,NB13,AHY,2,1,Y,,16.9,19.9,72,3B00194CDB,,,,,,,
25,2024,,TRUE,,3011-89543,RWN,,4/10/2024,N,NB13,Nestling,-,-,Y,,16.4,19.9,-,3B0019389F,,,,,,,
26,2024,,TRUE,,3011-89544,RTB,,4/10/2024,N,NB13,Nestling,-,-,Y,,18.1,18.8,-,3B00493F23,,,,,,,
27,2024,,TRUE,,3011-89545,RTR,,4/10/2024,N,NB13,Nestling,-,-,Y,,17.9,19.5,-,3B00193251,,,,,,,
28,2024,,TRUE,,3011-89546,RTL,,4/10/2024,N,NB13,Nestling,-,-,Y,,17.9,19.8,-,3B00192105,,,,,,,
29,2024,,TRUE,,3011-89547,RTY,,4/10/2024,N,NB13,Nestling,-,-,Y,,18.3,20,-,3B00189E41,,,,,,,
2,2024,,TRUE,,3011-89520,RWO,,4/10/2024,N,NB13,Nestling,-,-,Y,,18,19.8,-,3B0018C8EB,,,,,,,
30,2024,,FALSE,,3011-89507,RLR,,4/13/2024,N,NB15C,ASY,3,3,Y,,18.5,19.4,74,3B001949A4,,,,,,,
31,2024,,FALSE,,3011-89284,GTR,F,4/13/2024,IA,NB17,AHY,2,2,-,-,-,-,-,3B00188B4E,,,,,,,
32,2024,,FALSE,,3011-89360,PNY,,4/13/2024,P,NB03 ,AHY,2,1,Y,-,16.4,21.2,73,01103FDDC0,,,,,,,
33,2024,,FALSE,,3011-89548,YBB,,4/13/2024,N,NB22,ASY,3,2,Y,-,17.8,19.7,75,3B004CA3B1,,,,,,,
34,2024,,FALSE,,3011-89549,YBR,F,4/13/2024,N,NB12,AHY,2,1,-,-,17.8,20,71,3B004CB02F,,,,,,,
35,2024,,TRUE,,3011-89550,YBL,F,4/14/2024,N,NB15C,Nestling,-,-,Y,-,15.4,18.5,-,3B004CB506,,,,,,,
