,Year,Data Needed (see orange cell),Blood in Hand (ref. priority extraction sheet for location of sample) ,,Metal  # (highlighted yellow if missing data on this bird),Color Combo,Sex,Date,"Status (New,Previous year, It's Alive!!)",Location: Feeder/MistNet/NB,"Age (ASY,AHY,HY(Juv),Nestling)","Color crest (3blk,2drk grey,1light grey)","Color proximal lower mandible (3blk,2drk grey,1light grey)",Blood Taken,Feathers Taken,Mass (g),Tarsus (mm),Wing (mm),RFID #,Tarsus/wing  collected by,IA nestbox of origin,Notes,Other Notes,Recapture date,Recapture location,
307,2023,,,,3011-89392,RBW,,07/29/23,N,FJ,HY,1,1,Y,,18.5,20.8,78.0,3B001936F6,JM,,Caught with RWL,,,,
308,2023,,,,3011-89369,RBL,,07/29/23,N,FB,HY,1,1,Y,,-,18.9,72.0,3B0018960C,IC,,"Panting very heavily and wasn't moving much, so chose to let go before mass was taken for the bird's safety. Also caught with RBY.",,,,
309,2023,,,,3011-89370,RBY,M,07/29/23,N,FB,HY,1,1,Y,,18.9,21.7,78.0,3B001916B8,JM,,Caught with RBL.,,,,
310,2023,,,,3011-89346,PYR,,07/29/23,P,FE,HY,2,1,-,,19.9,22.1,79.0,01103FD9B8,IC,,"Already have blood from nestling, was a nestling this season (Summer 23). Also caught with PBO.",,,,
311,2023,,,,3011-89393,RBT,M,07/29/23,N,FC,AHY,3,2,Y,,19.4,20.8,76.0,3B004C93C0,JM,,,,"9/10/2023,9/24/23,6/18/24, 3/30/25","FB,FA,FB",
312,2023,,,,3011-89343,PLS,M,09/10/23,P,FE,HY,2,1,-,,20.5,21.5,79.0,01103FE2F4,JM,,Caught with another bird (did not identify combo),,,,
313,2023,,,,3011-89395,RRY,,09/10/23,N,FA,HY,1,1,Y,,17.8,21.5,74.5,3B00181EC1,IC,,,,,,
314,2023,,,,3011-89396,RRW,,09/10/23,N,FI,HY,2,1,Y,,17.2,21.2,74.0,3B00183788,JM,,,,,,
315,2023,,,,3011-89345,PYB,,09/10/23,P,FE,HY,2,1,Y,,19.4,24.2,75.0,01103FD9B8,JM,,Tip of beak was broken off,,"9/24/23, 10/8/23, 10/29/23","FE, FE, FE",
316,2023,,,,3011-89394,RRR,,09/10/23,N,FA,HY,2,1,Y,,18.9,20.5,73.5,3B001923F9,IC,,,,9/24/2023,FA,
317,2023,,,,2711-56888,GDW,M,09/17/23,P,FM,-,3,2,-,,20.3,23.0,76.0,01103FB6DC,AS,,"Band combo is on 4 different birds, enter recapture in original entry by gov't ID # (no hyphon)",Changed from GYW to GDW 05/29/25,,,
318,2023,,,,3011-89257,GLS,M,09/17/23,IA,FM,HY,2,1,-,,19.8,22.2,72.0,3B00192D13,IC,NB13,,,,,
319,2023,,,,3011-89338,PLL,,09/17/23,IA,FO,HY,2,-,-,,25.1,20.5,71.0,01103FDC4E,AS,NB52,,,,,
320,2023,,,,3011-89399,RTB,M,09/17/23,N,FS,-,-,-,Y,,19.9,20.5,75.5,3B00194B02,OS,,Bird flew away before age & color were assessed,"Band combo was wrong in sheet and actual band combo was a duplicate; was RBG on sheet but actually banded RBT, both physical bands and sheet changed to RTB",10/22/2023,FU,
321,2023,,,,3011-89398,RBO,,09/17/23,N,FU,AHY,3,2,Y,,20.2,21.3,75.5,3B0018EB57,IC,,,,10/22/2023,FU,
322,2023,,,,3011-89339,PLY,,09/17/23,IA,FO,HY,2,1,Y,,17.3,20.7,77.0,01103FE581,OS,NB52,"measurements updated on 10/1, old measurements retained in scans & physical copies",,10/1/2023,FQ,
323,2023,,,,3011-89259,GNR,,09/17/23,IA,FL,HY,2,2,Y,,18.9,20.9,72.5,3B00190C0A,OS,NB13,data error in banding sheet  89258 --> 9,,,,
324,2023,,,,3011-89315,SYB,,09/17/23,IA,FL,HY,2,2,Y,,19.4,20.0,79.5,3B00186857,IC,NB14,,,,,
325,2023,,,,3011-89397,RBS,,09/17/23,N,FQ,AHY?,3,2,Y,,25.5,20.9,73.0,3B0018BF09,AS,,,,,,
326,2023,,,,2691-21957,WRT,M,09/17/23,IA,FS,HY,2,2,Y,,19.6,20.0,78.0,3B001820DB,IC,NB17,only one band when caught changed from WRG to WRT,"previous note is on the sheet but idk what was actually changed, the only other time this gov't ID was used it was a WRT",04/13/25,NB17,
327,2023,,,,3011-89400,RBN,,09/24/23,N,FB,HY,2,1,Y,,17.8,19.8,74.0,3B004937B6,KS,,,,,,
328,2023,,,,3011-89507,RRB,,09/24/23,N,FF,-,2,2,N,,18.0,21.0,72.0,3B0018D1AF,OS,,"OS & MS tried to bleed, tried both wings, bad bleeder",did take some blood but probably not enough to use,,,
329,2023,,,,3011-89502,RRS,,09/24/23,N,FA,HY,2,1,Y,,16.8,19.1,71.5,3B00185AC6,"MS,OS",,,,,,
226,2023,,,,3011-89322,PBW,,10/01/23,IA,FQ,HY,-,1,N,,19.0,20.5,71.0,01103FE6AC,MS,NB18,,,,,
108,2023,,,,2691-21998,GNS,M,10/01/23,IA,FQ,HY,3,2,N,,-,-,-,3B0018F6E6,KS,NB62,,,,,
222,2023,,,,3011-89318,PBB,M,10/01/23,IA,FP,HY,2,1,N,,20.3,20.1,77.0,01103FE44F,KS,NB18,,,,,
333,2023,,,,3011-89599,RRT,,10/08/23,N,FJ,AHY,3,2,Y,,18.0,20.0,80.0,3B00190106,"JM, IC",,,,,,
335,2023,,,,3011-89505,RYY,,10/22/23,N,FU,HY,1,1,Y,,17.8,19.0,74.5,3B0018B6B9,OS,,,,,,
334,2023,,,,3011-89506,RLR,,10/29/23,N,FB,HY,2,1,Y,,15.5,19.5,72.0,3B00182E2D,"KS, JM",,,,,,
336,2023,,,,3011-89503,RRN,M,10/22/23,N,FU,AHY,3,2,Y,,18.4,20.3,79.0,3B00190598,AL,,,,,,
63,2023,,,,2691-21960,WRY,,10/22/23,IA,FQ,HY,2,1,N,,17.5,20.2,76.5,3B0018B76E,OS,NB17,,,,,
338,2023,,,,3011-89598,RRP,,10/22/2023,N,FQ,ASY,3,3,Y,,18.5,21.0,76.0,3B001A2826,OS,,,Changed from RRO to RRP on 07/08/24,06/13/24,"FR, FQ",
339,2023,,,,3011-89504,RSR,,10/22/23,N,FN,HY,2,1,Y,,17.8,20.2,76.5,3B00498E11,AL,,,Band combo changed from RYR to RSR 05/22/25,,,
1,2024,,FALSE,,3011-89519,RNS,,03/24/24,N,NB15B,-,2,-,-,,-,-,-,3B0018C94C,JNM,,Parent at NB 15B,,,,
3,2024,,TRUE,,3011-89521,RRL,,04/07/24,N,NB13,Nestling,-,-,Y,,22.1,19.6,-,3B00193E27,"IC, AL",,,,,,
4,2024,,TRUE,,3011-89522,RRT,,04/07/24,N,NB19,Nestling,-,-,Y,,16.8,18.6,-,3B0049C49C,AL,,,,,,
5,2024,,TRUE,,3011-89523,RRO,M,04/07/24,N,NB19,Nestling,-,-,Y,,17.2,19.8,-,3B0018D998,MH,,,,07/01/24,FI,
6,2024,,TRUE,,3011-89525,RRN,,04/07/24,N,NB19,Nestling,-,-,Y,,16.0,18.7,-,3B0018C968,AL,,"Too small, missing RFID",,,,
7,2024,,TRUE,,3011-89318,PBB,M,04/07/24,IA,NB16A,AHY,2,3,Y,,19.5,20.3,75.0,01103FE44F,AL,NB18,"""in sheet as PBB"" but in this day's sheet it was LBB -- pretty sure it is PBB becuase its recorded multiple times and we don't have L RFID bands","Changed to PBG from PBB, dupe combo","06/26/24, 11/17/2024, 04/13/25","FP, FP, ",
8,2024,,TRUE,,3011-89526,RLB,F,04/07/24,N,NB15C,HY,1,1,Y,,17.3,18.7,66.0,3B001945B9,AL,,Other parent unbanded,Written as 3011-389526 but I am sure it is supposed to be 3011-89526 (how it is in this sheet),,,
RLB,2024,,TRUE,,3011-89527,,,04/10/24,N,NB16B,AHY,1,2,Y,,21.9,20.2,71.0,3B004CE5B6,OS,,Parent at NB 16B,Reused band combo,,,
10,2024,,TRUE,,3011-89528,RYB,,04/10/24,N,NB16A,Nestling,-,-,Y,,20.4,17.6,-,3B0018B82B,JNM,,,,,,
11,2024,,TRUE,,3011-89529,RYR,,04/10/24,N,NB16A,Nestling,-,-,Y,,16.0,19.9,-,3B0018B253,JNM,,,,,,
12,2024,,TRUE,,3011-89530,RYL,,04/10/24,N,NB16A,Nestling,-,-,Y,,16.1,19.3,-,3B00185B92,JNM,,,,,,
13,2024,,TRUE,,3011-89531,RYY,,04/10/24,N,NB16A,Nestling,-,-,Y,,15.9,18.8,-,3B0018DC30,JNM,,,,,,
14,2024,,TRUE,,3011-89532,RYW,,04/10/24,N,NB16A,Nestling,-,-,Y,,15.6,19.2,-,3B0018D167,JNM,,,,,,
15,2024,,TRUE,,3011-89533,RYT,,04/10/24,N,NB16A,Nestling,-,-,Y,,16.6,19.8,-,3B00193BC7,JNM,,,,,,
16,2024,,TRUE,,3011-89534,RYO,,04/10/24,N,NB16A,Nestling,-,-,Y,,15.6,16.6,-,3B00193544,JNM,,l,,,,
17,2024,,TRUE,,3011-89535,RYS,,04/10/24,N,NB19,Nestling,-,-,Y,,18.3,18.6,-,3B00190792,KS,,,,,,
18,2024,,TRUE,,3011-89536,RYN,,04/10/24,N,NB19,Nestling,-,-,Y,,20.0,21.8,-,3B00192D9C,OS,,,,,,
19,2024,,TRUE,,3011-89537,RWB,,04/10/24,N,NB19,Nestling,-,-,Y,,18.0,18.6,-,3B00192975,OS,,,,,,
20,2024,,TRUE,,3011-89542,RWR,,04/10/24,N,NB19,Nestling,-,-,Y,,19.0,20.5,-,3B00183B3C,KS,,,,,,
21,2024,,TRUE,,3011-89538,RWY,,04/10/24,N,NB03 ,Nestling,-,-,Y,,17.0,18.5,-,3B0018771D,KS,,,,,,
22,2024,,TRUE,,3011-89539,RWW,,04/10/24,N,NB03 ,Nestling,-,-,Y,,19.2,20.2,-,3B00183443,OS,,,,,,
23,2024,,TRUE,,3011-89540,RWT,,04/10/24,N,NB03 ,Nestling,-,-,Y,,17.4,19.4,-,3B0018CF4D,-,,,,,,
24,2024,,FALSE,,3011-89541,RWS,,04/10/24,N,NB13,AHY,2,1,Y,,16.9,19.9,72.0,3B00194CDB,OS,,Parent,,,,
25,2024,,TRUE,,3011-89543,RWN,,04/10/24,N,NB13,Nestling,-,-,Y,,16.4,19.9,-,3B0019389F,-,,,,,,
26,2024,,TRUE,,3011-89544,RTB,,04/10/24,N,NB13,Nestling,-,-,Y,,18.1,18.8,-,3B00493F23,-,,,,,,
27,2024,,TRUE,,3011-89545,RTR,,04/10/24,N,NB13,Nestling,-,-,Y,,17.9,19.5,-,3B00193251,-,,,,,,
28,2024,,TRUE,,3011-89546,RTL,,04/10/24,N,NB13,Nestling,-,-,Y,,17.9,19.8,-,3B00192105,-,,,,,,
29,2024,,TRUE,,3011-89547,RTY,,04/10/24,N,NB13,Nestling,-,-,Y,,18.3,20.0,-,3B00189E41,-,,,,,,
2,2024,,TRUE,,3011-89520,RWO,,04/10/24,N,NB13,Nestling,-,-,Y,,18.0,19.8,-,3B0018C8EB,IC,,"(4/7) Too small, missing all bands except the gov. band. Rest of data taken 4/10","Some data recorded 4/10 (given colored bands, blood, mass, and tarsus)",,,
30,2024,,FALSE,,3011-89507,RLR,,04/13/24,N,NB15C,ASY,3,3,Y,,18.5,19.4,74.0,3B001949A4,JNM,,Parent at NB15C,,,,
31,2024,,FALSE,,3011-89284,GTR,F,04/13/24,IA,NB17,AHY,2,2,-,-,-,-,-,3B00188B4E,OS,NB50,Escaped before measurements; parent at NB17,,,,
32,2024,,FALSE,,3011-89360,PNY,,04/13/24,P,NB03 ,AHY,2,1,Y,-,16.4,21.2,73.0,01103FDDC0,JNM,,Parent at NB03,Blood and measurements from 7/4/23,,,
33,2024,,FALSE,,3011-89548,YBB,,04/13/24,N,NB22,ASY,3,2,Y,-,17.8,19.7,75.0,3B004CA3B1,AL,,biter,,,,
34,2024,,FALSE,,3011-89549,YBR,F,04/13/24,N,NB12,AHY,2,1,-,-,17.8,20.0,71.0,3B004CB02F,AL,,Horrible bleeder; tried both wings,,,,
35,2024,,TRUE,,3011-89550,YBL,F,04/14/24,N,NB15C,Nestling,-,-,Y,-,15.4,18.5,-,3B004CB506,AL,,,,,,
36,2024,,TRUE,,3011-89551,YBY,M,04/14/24,N,NB15C,Nestling,-,-,Y,-,17.3,19.2,-,3B00495EB3,OS,,,,,,
37,2024,,TRUE,,3011-89552,YBW,F,04/14/24,N,NB15C,Nestling,-,-,Y,-,15.8,18.6,-,3B001A5791,AL,,,,,,
38,2024,,TRUE,,3011-89553,YBG,M,04/14/24,N,NB15C,Nestling,-,-,Y,-,17.8,18.5,-,3B0019A62F,OS,,,,,,
39,2024,,TRUE,,3011-89554,YBT,M,04/14/24,N,NB15C,Nestling,-,-,Y,-,16.4,18.5,-,3B00194A12,AL,,,,,,
40,2024,,TRUE,,3011-89555,YBO,F,04/14/24,N,NB15C,Nestling,-,-,Y,-,16.5,18.7,-,3B004C3338,OS,,,,,,
41,2024,,TRUE,,3011-89556,YBS,,04/14/24,N,NB21,Nestling,-,-,Y,-,17.0,18.3,-,3B004ACFE0,OS,,,,,,
42,2024,,TRUE,,3011-89557,YBN,M,04/14/24,N,NB21,Nestling,-,-,Y,-,16.8,19.2,-,3B004BE2AA,AL,,,,07/01/24,,
43,2024,,TRUE,,3011-89558,YRB,F,04/14/24,N,NB21,Nestling,-,-,Y,-,16.2,19.5,-,3B004C9785,OS,,,,,,
44,2024,,TRUE,,3011-89559,YRR,,04/14/24,N,NB21,Nestling,-,-,Y,-,15.9,18.3,-,3B004BDA63,AL,,"Top marked with ""3011-89558"" --> should be 3011-89559 (correct number written on the side)",,,,
45,2024,,TRUE,,3011-89560,YRL,,04/14/24,N,NB21,Nestling,-,-,Y,-,16.2,18.3,-,3B004CF4BF,OS,,,,,,
46,2024,,TRUE,,3011-89561,YRY,,04/14/24,N,NB21,Nestling,-,-,Y,-,16.2,18.8,-,3B00193AA1,AL,,,,,,
47,2024,,TRUE,,3011-89562,YRW,,04/14/24,N,NB17,Nestling,-,-,Y,-,15.7,18.5,-,3B001A4676,OS,,,,07/08/24,FT,
48,2024,,TRUE,,3011-89563,YRG,,04/14/24,N,NB17,Nestling,-,-,Y,-,16.1,19.1,-,3B004BE26C,AL,,,,,,
49,2024,,TRUE,,3011-89564,YRT,,04/14/24,N,NB17,Nestling,-,-,Y,-,14.2,17.4,-,3B001A8125,OS,,,,,,
50,2024,,TRUE,,3011-89565,YRO,,04/14/24,N,NB17,Nestling,-,-,Y,-,16.1,17.8,-,3B004B2CF6,AL,,,,,,
51,2024,,TRUE,,3011-89566,YRS,,04/14/24,N,NB17,Nestling,-,-,Y,-,14.8,18.4,-,3B00193030,OS,,Bad bleeder. Need more blood.,,,,
52,2024,,TRUE,,3011-89567,YRN,,04/14/24,N,NB17,Nestling,-,-,Y,-,15.8,18.7,-,3B0048DEF3,AL,,,,,,
53,2024,,FALSE,,3011-89568,YYB,,04/17/24,N,NB06,Nestling,-,-,-,,18.1,19.9,-,3B0049B5EF,TM,,,,,,
54,2024,,FALSE,,3011-89569,YYR,,04/17/24,N,NB06,Nestling,-,-,-,,18.8,20.4,-,3B004A3207,TM,,,,,,
55,2024,,FALSE,,3011-89570,YYY,,04/17/24,N,NB06,Nestling,-,-,-,,18.0,19.9,-,3B00497288,TM,,,,,,
56,2024,,FALSE,,3011-89571,YYW,,04/17/24,N,NB06,Nestling,-,-,-,,17.7,20.0,-,3B004C81A9,TM,,,,,,
57,2024,,FALSE,,3011-89572,YYG,,04/17/24,N,NB06,Nestling,-,-,-,,17.2,19.1,-,3B004C52B6,TM,,,,,,
58,2024,,FALSE,,3011-89573,YYT,,04/17/24,N,NB06,Nestling,-,-,-,,16.6,19.8,-,3B00182A88,TM,,,,,,
59,2024,,FALSE,,3011-89574,YYO,,04/17/24,N,NB06,Nestling,-,-,-,,17.2,18.2,-,3B00188313,TM,,,,,,
60,2024,,FALSE,,3011-89575,YWB,,04/17/24,N,NB18,Nestling,-,-,-,,18.3,19.7,-,3B0048D16E,TM,,,,,,
61,2024,,FALSE,,3011-89576,YWR,,04/17/24,N,NB18,Nestling,-,-,-,,21.0,19.4,-,3B0048C651,TM,,,,,,
62,2024,,FALSE,,3011-89577,YWY,,04/17/24,N,NB18,Nestling,-,-,-,,19.6,19.6,-,3B004893C0,TM,,,,,,
63,2024,,FALSE,,3011-89578,YWW,,04/17/24,N,NB18,Nestling,-,-,-,,19.0,19.8,-,3B004BCA20,TM,,,,,,
64,2024,,TRUE,,3011-89579,YWG,M,04/19/24,N,NB22,Nestling,-,-,Y,Y,18.1,20.1,-,3B004AF19F,OS,,,,,,
381,2024,,TRUE,,3011-89580,YWT,,04/19/24,N,NB22,Nestling,-,-,Y,Y,17.1,20.1,-,3B00489571,MS,,Feathers taken,,,,
382,2024,,TRUE,,3011-89581,YWO,,04/19/24,N,NB22,Nestling,-,-,Y,Y,17.5,19.8,-,3B004BD9B1,OS,,Feathers taken,,,,
383,2024,,TRUE,,3011-89582,YWS,M,04/19/24,N,-,Nestling,-,-,Y,Y,19.3,21.0,-,3B004A2BC1,MS,,Feathers taken,,,,
384,2024,,TRUE,,3011-89583,YWN,,04/19/24,N,NB22,Nestling,-,-,Y,Y,17.1,19.4,-,3B004CEB86,OS,,Feathers taken,,,,
385,2024,,TRUE,,3011-89584,YGB,,04/19/24,N,NB22,Nestling,-,-,Y,Y,19.5,20.9,-,3B00497561,MS,,Feathers taken,,,,
386,2024,,TRUE,,3011-89585,YGR,,04/19/24,N,NB22,Nestling,-,-,Y,Y,18.5,18.3,-,3B00190287,OS,,Feathers taken,,,,
387,2024,,TRUE,,3011-89586,YGY,M,04/19/24,N,NB53,Nestling,-,-,Y,Y,19.0,18.9,-,3B001A79FF,OS,,Feathers taken,,,,
388,2024,,TRUE,,3011-89587,YGG,,04/19/24,N,NB53,Nestling,-,-,Y,Y,17.9,18.7,-,3B004C2248,MS,,Feathers taken,Green fades to yellow,07/08/24,FQ,
389,2024,,TRUE,,3011-89588,YGT,,04/19/24,N,NB53,Nestling,-,-,Y,Y,17.9,18.5,-,3B004C6C56,OS,,Feathers taken,,,,
390,2024,,TRUE,,3011-89589,YGO,,04/19/24,N,NB53,Nestling,-,-,Y,Y,17.7,19.2,-,3B00495F2A,MS,,Feathers taken,,,,
391,2024,,TRUE,,3011-89590,YGS,,04/19/24,N,NB53,Nestling,-,-,Y,Y,17.1,18.6,-,3B00196B67,OS,,Feathers taken,,,,
392,2024,,TRUE,,3011-89591,YGN,,04/19/24,N,NB52,Nestling,-,-,Y,Y,18.5,20.0,-,3B004B3654,TM,,Feathers taken,,,,
393,2024,,TRUE,,3011-89592,YTB,,04/19/24,N,NB52,Nestling,-,-,Y,Y,17.0,19.7,-,3B0019872C,TM,,Feathers taken,,,,
394,2024,,TRUE,,3011-89593,YTR,,04/19/24,N,NB52,Nestling,-,-,Y,Y,18.1,20.9,-,3B004985A7,TM,,Feathers taken,,,,
395,2024,,TRUE,,3011-89594,YTY,,04/19/24,N,NB52,Nestling,-,-,Y,Y,16.7,19.0,-,3B0018FED7,TM,,Feathers taken,,,,
396,2024,,TRUE,,3011-89595,YTW,,04/19/24,N,NB52,Nestling,-,-,Y,Y,16.7,20.2,-,3B004BA2FB,TM,,Feathers taken,,,,
397,2024,,TRUE,,3011-89596,YTG,,04/19/24,N,NB52,Nestling,-,-,Y,Y,18.3,19.9,-,3B004BECE8,TM,,Feathers taken,,,,
398,2024,,TRUE,,3011-89597,YTT,,04/21/24,N,NB16B,Nestling,-,-,Y,Y,15.9,18.7,-,3B004CCBF0,OS,,Feathers taken,,,,
399,2024,,TRUE,,3011-89600,YTO,,04/21/24,N,NB16B,Nestling,-,-,Y,Y,17.0,20.2,-,3B004D82C1,MS,,Feathers taken,,,,
400,2024,,TRUE,,3011-89601,YTS,,04/21/24,N,NB16B,Nestling,-,-,Y,Y,13.4,17.3,-,3B00189665,OS,,Feathers taken,,,,
65,2024,,TRUE,,3011-89602,YTN,,04/21/24,N,NB16B,Nestling,-,-,Y,Y,15.6,18.6,-,3B004C0EE4,MS,," RFID did not turn, redo RFID",,,,
66,2024,,TRUE,,3011-89603,YOB,,04/21/24,N,NB16B,Nestling,-,-,Y,Y,15.7,19.8,-,3B004C3424,OS,,,,,,
67,2024,,TRUE,,3011-89604,YOR,,04/21/24,N,NB46,Nestling,-,-,Y,Y,-,-,-,3B00184B0B,OS,," too small for RFID, mass, tarsus",,,,
68,2024,,FALSE,,3011-89605,YOY,,04/21/24,N,NB46,Nestling,-,-,-,Y,-,-,-,3B00498B19,MS,," no blood, too small for RFID, mass, and tarsus",,,,
69,2024,,TRUE,,3011-89606,YOW,F,04/21/24,N,NB20,Nestling,-,-,Y,Y,15.3,17.8,-,3B00498901,MS,,,,,,
70,2024,,TRUE,,3011-89607,YOG,,04/21/24,N,NB20,Nestling,-,-,Y,Y,17.0,19.2,-,3B001A5C73,OS,,,,,,
71,2024,,TRUE,,3011-89608,YOT,,04/21/24,N,NB20,Nestling,-,-,Y,Y,14.4,18.1,-,3B004B8ED8,MS,,,,,,
72,2024,,TRUE,,3011-89609,YOO,,04/21/24,N,NB20,Nestling,-,-,Y,Y,15.0,19.3,-,3B004AC68E,OS,,,,,,
73,2024,,TRUE,,3011-89610,YOS,,04/21/24,N,NB20,Nestling,-,-,Y,Y,15.0,18.8,-,3B00493C05,MS,,,,,,
74,2024,,TRUE,,3011-89611,YYS,,04/29/24,N,NB01,Nestling,-,-,Y,Y,17.3,19.2,-,3B004B036F,JNM,,,,,,
75,2024,,TRUE,,3011-89612,YYN,,04/29/24,N,NB01,Nestling,-,-,Y,Y,16.2,19.3,-,3B004CA66D,OS,,,,,,
76,2024,,TRUE,,3011-89613,YON,,04/29/24,N,NB01,Nestling,-,-,Y,Y,15.5,19.1,-,3B004C6661,JNM,,,,,,
77,2024,,TRUE,,3011-89614,YGW,,04/29/24,N,NB01,Nestling,-,-,Y,Y,16.2,18.7,-,3B004CF4ED,OS,,,,,,
78,2024,,TRUE,,3011-89615,YSB,,05/02/24,N,NB09,Nestling,-,-,Y,Y,15.3,18.6,-,3B004CD7EB,OS,,,,,,
79,2024,,TRUE,,3011-89616,YSY,,05/02/24,N,NB09,Nestling,-,-,Y,Y,17.7,19.2,-,3B00184E8A,AL,,,,,,
80,2024,,TRUE,,3011-89617,YSW,F,05/02/24,N,NB09,Nestling,-,-,Y,Y,15.8,18.8,-,3B0048B26D,OS,,,,,,
81,2024,,TRUE,,3011-89618,YBD,,05/02/24,N,NB09,Nestling,-,-,Y,Y,16.3,17.9,-,3B0019BC66,AL,,,Leg is too small so metal band in right ans RFID on left. No combo.,"6/24/24, 7/1/24, 7/1/24, 12/8/24","FH, FH, FG, FF",
82,2024,,TRUE,,3011-89619,YST,,05/02/24,N,NB09,Nestling,-,-,Y,Y,15.3,18.5,-,3B0019A069,OS,,,,,,
83,2024,,TRUE,,3011-89356,PWL,,05/22/24,P,FI,ASY,3,2,-,-,-,-,-,01103FDA2E,AL,,Very jumpy,,"6/4/24,","NB10 (snap trap),",
84,2024,,FALSE,,3011-89599,RRT,,05/22/24,P,FJ,ASY,2,3,-,-,-,-,-,3B00190106,TM,,Bitey,,,,
85,2024,,FALSE,,2711-56888,GDW,M,05/22/24,P,FL,ASY,3,3,-,Y,-,-,-,01103FB6DC,OS,,"Repeat band combo, changed from GYW to GDW 05/29/25",,07/08/24,FK,
86,2024,,FALSE,,3011-89620,YSB,M,05/28/24,N,NB14,ASY,2,3,Y,Y,18.9,20.4,75.3,3B004C047A,JNM,,parent,,6/11/2024,FL,
87,2024,,FALSE,,2691-21903,CRY,M,05/28/24,IA,NB18,AHY,2,2,-,Y,20.0,20.8,72.0,3B0018A9D4,AL,NB18, parent,,,,
88,2024,,TRUE,,3011-89621,YSY,,05/31/24,N,NB18,Nestling,-,-,Y,-,18.6,19.8,-,3B0048A163,OS,,,,,,
89,2024,,TRUE,,3011-89622,YSD,,05/31/24,N,NB18,Nestling,-,-,Y,-,18.7,20.1,-,3B00485B5F,"JM (AL verified), OS",,"Originally YSW, is now YSD",,11/3/2024,FT,
90,2024,,TRUE,,3011-89623,YSG,,05/31/24,N,NB18,Nestling,-,-,Y,-,16.7,19.3,-,3B0018F3BB,OS,,,,,,
91,2024,,TRUE,,3011-89624,YST,,05/31/24,N,NB18,Nestling,-,-,Y,-,16.7,19.4,-,3B004CC789,OS,,,,,,
92,2024,,TRUE,,3011-89625,YSO,,06/04/24,N,NB14,Nestling,-,-,Y,Y,17.6,19.7,-,3B004858B2,OS,,,,,,
93,2024,,TRUE,,3011-89626,YSS,,06/04/24,N,NB14,Nestling,-,-,-,Y,18.7,19.8,-,3B004C7B1E,AL,,"Bad bleeder, very little blood",,,,
94,2024,,TRUE,,3011-89627,YSN,,06/04/24,N,NB14,Nestling,-,-,Y,Y,15.9,19.1,-,3B0018317B,OS,,,,,,
95,2024,,FALSE,,3011-89393,RBT,M,06/05/24,P,FC,ASY,3,3,-,Y,-,-,-,,AL,,,,03/30/25,,
96,2024,,FALSE,,3011-89628,SYR,,06/05/24,N,FB,AHY,2,2,Y,Y,17.0,20.1,74.0,3B00187685,AL,,,,,,
97,2024,,FALSE,,3011-89370,RBY,M,06/05/24,P,FB,AHY,2,2,-,-,-,-,-,,OS,,,,12/8/2024,FB,
98,2024,,FALSE,,3011-89614,YYW,,06/05/24,IA,FB,HY,1,1,-,-,-,19.3,73.7,,OS,NB01,,,,,
99,2024,,FALSE,,2691-21966,WWB,,06/06/24,IA,FH,AHY,2,2,-,Y,18.1,20.0,77.0,,AL,NB50,,,"07/01/24, 03/30/25",FH,
100,2024,,FALSE,,3011-89261,GON,,06/06/24,P,FI,ASY,2,2,-,Y,17.8,19.7,71.3,,OS,,,"caught during trapping and recaught during snap trapping by separate team, this row is a compilation of that data from two sheets from the same day",6/6/2024,NB10 (snap trap),
101,2024,,FALSE,,3011-89388,RWL,,06/06/24,P,FJ,AHY,2,2,-,-,-,-,-,3B0018BBFA,AL,,Flew away before feathers where taken,,6/6/2024,FJ,
102,2024,,FALSE,,2691-21817,CRT,,06/06/24,IA (P),FG,ASY,3,2,-,Y,18.7,20.2,73.0,,JM,NB20,,,,,
103,2024,,FALSE,,3011-89501,RRB,,06/06/24,P,FF,AHY,2,2,-,Y,-,-,-,3B0018D1AF,AL,,"In master RFID sheet as 3011-89507, but it already exists on a different bird",,,,
104,2024,,FALSE,,3011-89557,YBN,M,06/06/24,IA,FG,HY,1,1,-,Y,18.0,20.1,78.0,,JM,NB21,,,"12/08/24, 1/26/25",FG,
105,2024,,FALSE,,3011-89629,SYR,,06/06/24,N,FH,HY,1,1,Y,Y,17.0,20.0,72.0,3B001937F8,JM,,Changed from SYR to SYN (Dup combo),"Seemed unable to fly away, held right wing weird","6/24/24, 6/24/24","FH,FH",
106,2024,,FALSE,,3011-89630,SYY,,06/06/24,N,FG,HY,1,1,Y,Y,18.1,19.9,73.0,3B00188C6C,AL,,,,,,
107,2024,,FALSE,,3011-89375,PWT,,06/06/24,P,FG,AHY,2,2,-,Y,17.0,20.0,70.0,,JM,,,,07/01/24,FF,
108,2024,,TRUE,,3011-89523,RRO,M,06/06/24,IA,FI,HY,1,1,-,-,18.9,19.8,77.0,,OS,NB19,,,,,
109,2024,,FALSE,,3011-89508,RTW,,06/06/24,N,FI,HY,1,1,-,Y,17.4,19.0,72.0,3B001895F2,OS,,"No blood, bad bleeder",,,,
110,2024,,TRUE,,3011-89596,YTG,,06/11/24,IA,FO,HY,1,1,-,-,17.4,20.1,75.0,,OS,NB52,was missing TG bands on leg,,,,
111,2024,,FALSE,,3011-89631,STD,,06/11/24,N,FN,HY,1,1,Y,Y,16.4,18.2,70,3B004D9DE8,JM,,Missing part of crest ,,06/26/24,FO,
